institution_id,field_name,canonical_value,incoming_value,canonical_source,incoming_source,resolution,review_required
wonju:13192850,address,"강원특별자치도 원주시 혁신로 39-1,3, 4층 (반곡동)","강원특별자치도 원주시 혁신로 39-1, 3, 4층 (반곡동)",wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192850,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192850,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192851,address,"강원특별자치도 원주시 지정면 기업도시로 6, 2층, 203호","강원특별자치도 원주시 지정면 기업도시로 6, 2층 203호",wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192851,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192851,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192852,address,"강원특별자치도 원주시 서원대로 416, 2층(단구동)","강원특별자치도 원주시 서원대로 416, 2층 (단구동)",wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192852,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192852,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192970,address,"강원특별자치도 원주시 서원대로 383, 한신플라자 4층 406,407호(개운동)","강원특별자치도 원주시 서원대로 383, 한신프라자 4층 406,407호 (개운동)",wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192970,category,한의원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192970,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192853,address,"강원특별자치도 원주시 치악로 1626, 3층(단구동)","강원특별자치도 원주시 치악로 1626, 3층 (단구동)",wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192853,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192853,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192854,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192854,bed_count,,4,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13193082,category,치과,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13193082,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192855,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192855,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192627,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192627,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192628,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192628,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192859,category,한의원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192859,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192629,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192629,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192973,category,치과,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192973,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192630,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192630,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192860,category,한의원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192860,bed_count,,18,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192631,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192631,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192974,category,치과,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192974,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192975,category,치과,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192975,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192976,category,치과,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192976,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192632,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192632,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192971,name,재생한의원,허승한의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192971,category,한의원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192971,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192861,category,한의원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192861,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192633,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192633,bed_count,,3,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192634,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192634,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192635,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192635,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192636,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192636,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192862,category,한의원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192862,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192977,category,치과,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192977,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192978,category,치과,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192978,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192979,category,치과,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192979,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192637,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192637,bed_count,,29,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192980,category,치과,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192980,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192638,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192638,bed_count,,5,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192863,category,한의원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192863,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192639,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192639,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192640,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192640,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192864,category,한의원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192864,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192641,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192641,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192642,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192642,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192865,category,한의원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192865,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192643,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192643,bed_count,,16,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192644,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192644,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192981,category,치과,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192981,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192645,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192645,bed_count,,2,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192866,category,한의원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192866,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192646,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192646,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192982,category,치과,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192982,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192647,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192647,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192648,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192648,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192867,category,한의원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192867,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192983,category,치과,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192983,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192857,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192857,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192984,category,치과,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192984,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192650,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192650,bed_count,,1,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192651,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192651,bed_count,,27,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192652,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192652,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192868,category,한의원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192868,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192869,category,한의원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192869,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192870,category,한의원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192870,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192653,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192653,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192654,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192654,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192871,category,한의원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192871,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192985,phone,033-900-2882,033-900--2882,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192985,category,치과,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192985,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192986,category,치과,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192986,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192987,category,치과,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192987,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192988,category,치과,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192988,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192655,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192655,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192872,category,한의원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192872,bed_count,,10,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192656,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192656,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192989,category,치과,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192989,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192657,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192657,bed_count,,5,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192990,category,치과,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192990,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192658,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192658,bed_count,,24,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192991,category,치과,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192991,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192873,category,한의원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192873,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192659,address,"강원특별자치도 원주시 서원대로 170, 재영빌딩 4층 (단계동)","강원특별자치도 원주시 서원대로 162, 3층 302호 (단계동)",wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192659,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192659,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192660,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192660,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192874,category,한의원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192874,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192661,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192661,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192662,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192662,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192992,category,치과,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192992,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192875,category,한의원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192875,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192663,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192663,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192664,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192664,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192665,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192665,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192993,category,치과,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192993,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192876,category,한의원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192876,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192994,category,치과,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192994,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192666,address,"강원특별자치도 원주시 서원대로 170, 재영빌딩 3, 5층 (단계동)","강원특별자치도 원주시 서원대로 170, 재영빌딩 3, 4, 5층 (단계동)",wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192666,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192666,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192667,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192667,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192668,address,"강원특별자치도 원주시 현충로 320-1, 2층 (태장동)","강원특별자치도 원주시 현충로 320-1, 1,2층 (태장동)",wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192668,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192668,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192669,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192669,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192995,category,치과,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192995,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192670,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192670,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192877,category,한의원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192877,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192671,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192671,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192672,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192672,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192996,category,치과,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192996,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192673,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192673,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192674,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192674,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192675,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192675,bed_count,,24,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192676,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192676,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192878,category,한의원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192878,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192677,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192677,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192678,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192678,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192679,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192679,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192680,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192680,bed_count,,2,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192879,category,한의원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192879,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192681,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192681,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192880,category,한의원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192880,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192997,category,치과,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192997,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192998,category,치과,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192998,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192881,category,한의원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192881,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192682,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192682,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192683,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192683,bed_count,,18,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192882,category,한의원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192882,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192684,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192684,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192685,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192685,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192686,address,"강원특별자치도 원주시 영랑길 2, 301호 (행구동)","강원특별자치도 원주시 영랑길 2, 201, 301호 (행구동)",wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192686,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192686,bed_count,,3,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192687,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192687,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192999,category,치과,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192999,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192688,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192688,bed_count,,2,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192689,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192689,bed_count,,10,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192883,category,한의원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192883,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192690,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192690,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192691,category,병원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192691,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192884,category,한의원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192884,bed_count,,10,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192885,category,한의원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13192885,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13193000,category,치과,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13193000,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13193001,category,치과,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
wonju:13193001,bed_count,,0,wonju_health_medical_2026,clinic_2025-11-25,enrich_missing_field,false
wonju:13192886,category,한의원,의원,wonju_health_medical_2026,clinic_2025-11-25,keep_current_master,true
